REG	minecraft:item	1506
E	minecraft:sound_event	919	minecraft:block.lantern.step
E	minecraft:sound_event	920	minecraft:block.large_amethyst_bud.break
E	minecraft:sound_event	921	minecraft:block.large_amethyst_bud.place
E	minecraft:sound_event	922	minecraft:block.lava.ambient
E	minecraft:sound_event	923	minecraft:block.lava.extinguish
E	minecraft:sound_event	924	minecraft:block.lava.pop
E	minecraft:sound_event	925	minecraft:block.leaf_litter.break
E	minecraft:sound_event	926	minecraft:block.leaf_litter.step
E	minecraft:sound_event	927	minecraft:block.leaf_litter.place
E	minecraft:sound_event	928	minecraft:block.leaf_litter.hit
E	minecraft:sound_event	929	minecraft:block.leaf_litter.fall
E	minecraft:sound_event	930	minecraft:item.lead.untied
E	minecraft:sound_event	931	minecraft:item.lead.tied
E	minecraft:sound_event	932	minecraft:item.lead.break
E	minecraft:sound_event	933	minecraft:block.lever.click
E	minecraft:sound_event	934	minecraft:entity.lightning_bolt.impact
E	minecraft:sound_event	935	minecraft:entity.lightning_bolt.thunder
E	minecraft:sound_event	936	minecraft:entity.lingering_potion.throw
E	minecraft:sound_event	937	minecraft:entity.llama.ambient
E	minecraft:sound_event	938	minecraft:entity.llama.angry
E	minecraft:sound_event	939	minecraft:entity.llama.chest
E	minecraft:sound_event	940	minecraft:entity.llama.death
E	minecraft:sound_event	941	minecraft:entity.llama.eat
E	minecraft:sound_event	942	minecraft:entity.llama.hurt
E	minecraft:sound_event	943	minecraft:entity.llama.spit
E	minecraft:sound_event	944	minecraft:entity.llama.step
E	minecraft:sound_event	945	minecraft:entity.llama.swag
E	minecraft:sound_event	946	minecraft:item.llama_carpet.unequip
E	minecraft:sound_event	947	minecraft:entity.magma_cube.death_small
E	minecraft:sound_event	948	minecraft:block.lodestone.break
E	minecraft:sound_event	949	minecraft:block.lodestone.step
E	minecraft:sound_event	950	minecraft:block.lodestone.place
E	minecraft:sound_event	951	minecraft:block.lodestone.hit
E	minecraft:sound_event	952	minecraft:block.lodestone.fall
E	minecraft:sound_event	953	minecraft:item.lodestone_compass.lock
E	minecraft:sound_event	954	minecraft:item.spear.lunge_1
E	minecraft:sound_event	955	minecraft:item.spear.lunge_2
E	minecraft:sound_event	956	minecraft:item.spear.lunge_3
E	minecraft:sound_event	957	minecraft:item.mace.smash_air
E	minecraft:sound_event	958	minecraft:item.mace.smash_ground
E	minecraft:sound_event	959	minecraft:item.mace.smash_ground_heavy
E	minecraft:sound_event	960	minecraft:entity.magma_cube.death
E	minecraft:sound_event	961	minecraft:entity.magma_cube.hurt
E	minecraft:sound_event	962	minecraft:entity.magma_cube.hurt_small
E	minecraft:sound_event	963	minecraft:entity.magma_cube.jump
E	minecraft:sound_event	964	minecraft:entity.magma_cube.squish
E	minecraft:sound_event	965	minecraft:entity.magma_cube.squish_small
E	minecraft:sound_event	966	minecraft:block.mangrove_roots.break
E	minecraft:sound_event	967	minecraft:block.mangrove_roots.fall
E	minecraft:sound_event	968	minecraft:block.mangrove_roots.hit
E	minecraft:sound_event	969	minecraft:block.mangrove_roots.place
E	minecraft:sound_event	970	minecraft:block.mangrove_roots.step
E	minecraft:sound_event	971	minecraft:block.medium_amethyst_bud.break
E	minecraft:sound_event	972	minecraft:block.medium_amethyst_bud.place
E	minecraft:sound_event	973	minecraft:block.metal.break
E	minecraft:sound_event	974	minecraft:block.metal.fall
E	minecraft:sound_event	975	minecraft:block.metal.hit
E	minecraft:sound_event	976	minecraft:block.metal.place
E	minecraft:sound_event	977	minecraft:block.metal_pressure_plate.click_off
E	minecraft:sound_event	978	minecraft:block.metal_pressure_plate.click_on
E	minecraft:sound_event	979	minecraft:block.metal.step
E	minecraft:sound_event	980	minecraft:entity.minecart.inside.underwater
E	minecraft:sound_event	981	minecraft:entity.minecart.inside
E	minecraft:sound_event	982	minecraft:entity.minecart.riding
E	minecraft:sound_event	983	minecraft:entity.mooshroom.convert
E	minecraft:sound_event	984	minecraft:entity.mooshroom.eat
E	minecraft:sound_event	985	minecraft:entity.mooshroom.milk
E	minecraft:sound_event	986	minecraft:entity.mooshroom.suspicious_milk
E	minecraft:sound_event	987	minecraft:entity.mooshroom.shear
E	minecraft:sound_event	988	minecraft:block.moss_carpet.break
E	minecraft:sound_event	989	minecraft:block.moss_carpet.fall
E	minecraft:sound_event	990	minecraft:block.moss_carpet.hit
E	minecraft:sound_event	991	minecraft:block.moss_carpet.place
E	minecraft:sound_event	992	minecraft:block.moss_carpet.step
E	minecraft:sound_event	993	minecraft:block.pink_petals.break
E	minecraft:sound_event	994	minecraft:block.pink_petals.fall
E	minecraft:sound_event	995	minecraft:block.pink_petals.hit
E	minecraft:sound_event	996	minecraft:block.pink_petals.place
E	minecraft:sound_event	997	minecraft:block.pink_petals.step
E	minecraft:sound_event	998	minecraft:block.moss.break
E	minecraft:sound_event	999	minecraft:block.moss.fall
E	minecraft:sound_event	1000	minecraft:block.moss.hit
E	minecraft:sound_event	1001	minecraft:block.moss.place
E	minecraft:sound_event	1002	minecraft:block.moss.step
E	minecraft:sound_event	1003	minecraft:block.mud.break
E	minecraft:sound_event	1004	minecraft:block.mud.fall
E	minecraft:sound_event	1005	minecraft:block.mud.hit
E	minecraft:sound_event	1006	minecraft:block.mud.place
E	minecraft:sound_event	1007	minecraft:block.mud.step
E	minecraft:sound_event	1008	minecraft:block.mud_bricks.break
E	minecraft:sound_event	1009	minecraft:block.mud_bricks.fall
E	minecraft:sound_event	1010	minecraft:block.mud_bricks.hit
E	minecraft:sound_event	1011	minecraft:block.mud_bricks.place
E	minecraft:sound_event	1012	minecraft:block.mud_bricks.step
E	minecraft:sound_event	1013	minecraft:block.muddy_mangrove_roots.break
E	minecraft:sound_event	1014	minecraft:block.muddy_mangrove_roots.fall
E	minecraft:sound_event	1015	minecraft:block.muddy_mangrove_roots.hit
E	minecraft:sound_event	1016	minecraft:block.muddy_mangrove_roots.place
E	minecraft:sound_event	1017	minecraft:block.muddy_mangrove_roots.step
E	minecraft:sound_event	1018	minecraft:entity.mule.ambient
E	minecraft:sound_event	1019	minecraft:entity.mule.angry
E	minecraft:sound_event	1020	minecraft:entity.mule.chest
E	minecraft:sound_event	1021	minecraft:entity.mule.death
E	minecraft:sound_event	1022	minecraft:entity.mule.eat
E	minecraft:sound_event	1023	minecraft:entity.mule.hurt
E	minecraft:sound_event	1024	minecraft:entity.mule.jump
E	minecraft:sound_event	1025	minecraft:music.creative
E	minecraft:sound_event	1026	minecraft:music.credits
E	minecraft:sound_event	1027	minecraft:music_disc.5
E	minecraft:sound_event	1028	minecraft:music_disc.11
E	minecraft:sound_event	1029	minecraft:music_disc.13
E	minecraft:sound_event	1030	minecraft:music_disc.blocks
E	minecraft:sound_event	1031	minecraft:music_disc.cat
E	minecraft:sound_event	1032	minecraft:music_disc.chirp
E	minecraft:sound_event	1033	minecraft:music_disc.far
E	minecraft:sound_event	1034	minecraft:music_disc.lava_chicken
E	minecraft:sound_event	1035	minecraft:music_disc.mall
E	minecraft:sound_event	1036	minecraft:music_disc.mellohi
E	minecraft:sound_event	1037	minecraft:music_disc.pigstep
E	minecraft:sound_event	1038	minecraft:music_disc.stal
E	minecraft:sound_event	1039	minecraft:music_disc.strad
E	minecraft:sound_event	1040	minecraft:music_disc.wait
E	minecraft:sound_event	1041	minecraft:music_disc.ward
E	minecraft:sound_event	1042	minecraft:music_disc.otherside
E	minecraft:sound_event	1043	minecraft:music_disc.relic
E	minecraft:sound_event	1044	minecraft:music_disc.creator
E	minecraft:sound_event	1045	minecraft:music_disc.creator_music_box
E	minecraft:sound_event	1046	minecraft:music_disc.precipice
E	minecraft:sound_event	1047	minecraft:music_disc.tears
E	minecraft:sound_event	1048	minecraft:music.dragon
E	minecraft:sound_event	1049	minecraft:music.end
E	minecraft:sound_event	1050	minecraft:music.game
E	minecraft:sound_event	1051	minecraft:music.menu
E	minecraft:sound_event	1052	minecraft:music.nether.basalt_deltas
E	minecraft:sound_event	1053	minecraft:music.nether.crimson_forest
E	minecraft:sound_event	1054	minecraft:music.overworld.deep_dark
E	minecraft:sound_event	1055	minecraft:music.overworld.dripstone_caves
E	minecraft:sound_event	1056	minecraft:music.overworld.grove
E	minecraft:sound_event	1057	minecraft:music.overworld.jagged_peaks
E	minecraft:sound_event	1058	minecraft:music.overworld.lush_caves
E	minecraft:sound_event	1059	minecraft:music.overworld.swamp
E	minecraft:sound_event	1060	minecraft:music.overworld.forest
E	minecraft:sound_event	1061	minecraft:music.overworld.old_growth_taiga
E	minecraft:sound_event	1062	minecraft:music.overworld.meadow
E	minecraft:sound_event	1063	minecraft:music.overworld.cherry_grove
E	minecraft:sound_event	1064	minecraft:music.nether.nether_wastes
E	minecraft:sound_event	1065	minecraft:music.overworld.frozen_peaks
E	minecraft:sound_event	1066	minecraft:music.overworld.snowy_slopes
E	minecraft:sound_event	1067	minecraft:music.nether.soul_sand_valley
E	minecraft:sound_event	1068	minecraft:music.overworld.stony_peaks
E	minecraft:sound_event	1069	minecraft:music.nether.warped_forest
E	minecraft:sound_event	1070	minecraft:music.overworld.flower_forest
E	minecraft:sound_event	1071	minecraft:music.overworld.desert
E	minecraft:sound_event	1072	minecraft:music.overworld.badlands
E	minecraft:sound_event	1073	minecraft:music.overworld.jungle
E	minecraft:sound_event	1074	minecraft:music.overworld.sparse_jungle
E	minecraft:sound_event	1075	minecraft:music.overworld.bamboo_jungle
E	minecraft:sound_event	1076	minecraft:music.under_water
E	minecraft:sound_event	1077	minecraft:entity.nautilus.ambient
E	minecraft:sound_event	1078	minecraft:entity.nautilus.ambient_land
E	minecraft:sound_event	1079	minecraft:entity.nautilus.dash
E	minecraft:sound_event	1080	minecraft:entity.nautilus.dash_land
E	minecraft:sound_event	1081	minecraft:entity.nautilus.dash_ready
E	minecraft:sound_event	1082	minecraft:entity.nautilus.dash_ready_land
E	minecraft:sound_event	1083	minecraft:entity.nautilus.death
E	minecraft:sound_event	1084	minecraft:entity.nautilus.death_land
E	minecraft:sound_event	1085	minecraft:entity.nautilus.eat
E	minecraft:sound_event	1086	minecraft:entity.nautilus.hurt
E	minecraft:sound_event	1087	minecraft:entity.nautilus.hurt_land
E	minecraft:sound_event	1088	minecraft:entity.nautilus.swim
E	minecraft:sound_event	1089	minecraft:block.nether_bricks.break
E	minecraft:sound_event	1090	minecraft:block.nether_bricks.step
E	minecraft:sound_event	1091	minecraft:block.nether_bricks.place
E	minecraft:sound_event	1092	minecraft:block.nether_bricks.hit
E	minecraft:sound_event	1093	minecraft:block.nether_bricks.fall
E	minecraft:sound_event	1094	minecraft:block.nether_wart.break
E	minecraft:sound_event	1095	minecraft:item.nether_wart.plant
E	minecraft:sound_event	1096	minecraft:block.nether_wood.break
E	minecraft:sound_event	1097	minecraft:block.nether_wood.fall
E	minecraft:sound_event	1098	minecraft:block.nether_wood.hit
E	minecraft:sound_event	1099	minecraft:block.nether_wood.place
E	minecraft:sound_event	1100	minecraft:block.nether_wood.step
E	minecraft:sound_event	1101	minecraft:block.nether_wood_door.close
E	minecraft:sound_event	1102	minecraft:block.nether_wood_door.open
E	minecraft:sound_event	1103	minecraft:block.nether_wood_trapdoor.close
E	minecraft:sound_event	1104	minecraft:block.nether_wood_trapdoor.open
E	minecraft:sound_event	1105	minecraft:block.nether_wood_button.click_off
E	minecraft:sound_event	1106	minecraft:block.nether_wood_button.click_on
E	minecraft:sound_event	1107	minecraft:block.nether_wood_pressure_plate.click_off
E	minecraft:sound_event	1108	minecraft:block.nether_wood_pressure_plate.click_on
E	minecraft:sound_event	1109	minecraft:block.nether_wood_fence_gate.close
E	minecraft:sound_event	1110	minecraft:block.nether_wood_fence_gate.open
E	minecraft:sound_event	1111	minecraft:intentionally_empty
E	minecraft:sound_event	1112	minecraft:block.packed_mud.break
E	minecraft:sound_event	1113	minecraft:block.packed_mud.fall
E	minecraft:sound_event	1114	minecraft:block.packed_mud.hit
E	minecraft:sound_event	1115	minecraft:block.packed_mud.place
E	minecraft:sound_event	1116	minecraft:block.packed_mud.step
E	minecraft:sound_event	1117	minecraft:block.stem.break
E	minecraft:sound_event	1118	minecraft:block.stem.step
E	minecraft:sound_event	1119	minecraft:block.stem.place
E	minecraft:sound_event	1120	minecraft:block.stem.hit
E	minecraft:sound_event	1121	minecraft:block.stem.fall
E	minecraft:sound_event	1122	minecraft:block.nylium.break
E	minecraft:sound_event	1123	minecraft:block.nylium.step
E	minecraft:sound_event	1124	minecraft:block.nylium.place
E	minecraft:sound_event	1125	minecraft:block.nylium.hit
E	minecraft:sound_event	1126	minecraft:block.nylium.fall
E	minecraft:sound_event	1127	minecraft:block.nether_sprouts.break
E	minecraft:sound_event	1128	minecraft:block.nether_sprouts.step
E	minecraft:sound_event	1129	minecraft:block.nether_sprouts.place
E	minecraft:sound_event	1130	minecraft:block.nether_sprouts.hit
E	minecraft:sound_event	1131	minecraft:block.nether_sprouts.fall
E	minecraft:sound_event	1132	minecraft:block.fungus.break
E	minecraft:sound_event	1133	minecraft:block.fungus.step
E	minecraft:sound_event	1134	minecraft:block.fungus.place
E	minecraft:sound_event	1135	minecraft:block.fungus.hit
E	minecraft:sound_event	1136	minecraft:block.fungus.fall
E	minecraft:sound_event	1137	minecraft:block.weeping_vines.break
E	minecraft:sound_event	1138	minecraft:block.weeping_vines.step
E	minecraft:sound_event	1139	minecraft:block.weeping_vines.place
E	minecraft:sound_event	1140	minecraft:block.weeping_vines.hit
E	minecraft:sound_event	1141	minecraft:block.weeping_vines.fall
E	minecraft:sound_event	1142	minecraft:block.wart_block.break
E	minecraft:sound_event	1143	minecraft:block.wart_block.step
E	minecraft:sound_event	1144	minecraft:block.wart_block.place
E	minecraft:sound_event	1145	minecraft:block.wart_block.hit
E	minecraft:sound_event	1146	minecraft:block.wart_block.fall
E	minecraft:sound_event	1147	minecraft:block.netherite_block.break
E	minecraft:sound_event	1148	minecraft:block.netherite_block.step
E	minecraft:sound_event	1149	minecraft:block.netherite_block.place
E	minecraft:sound_event	1150	minecraft:block.netherite_block.hit
E	minecraft:sound_event	1151	minecraft:block.netherite_block.fall
E	minecraft:sound_event	1152	minecraft:block.netherrack.break
E	minecraft:sound_event	1153	minecraft:block.netherrack.step
E	minecraft:sound_event	1154	minecraft:block.netherrack.place
E	minecraft:sound_event	1155	minecraft:block.netherrack.hit
E	minecraft:sound_event	1156	minecraft:block.netherrack.fall
E	minecraft:sound_event	1157	minecraft:block.note_block.basedrum
E	minecraft:sound_event	1158	minecraft:block.note_block.bass
E	minecraft:sound_event	1159	minecraft:block.note_block.bell
E	minecraft:sound_event	1160	minecraft:block.note_block.chime
E	minecraft:sound_event	1161	minecraft:block.note_block.flute
E	minecraft:sound_event	1162	minecraft:block.note_block.guitar
E	minecraft:sound_event	1163	minecraft:block.note_block.harp
E	minecraft:sound_event	1164	minecraft:block.note_block.hat
E	minecraft:sound_event	1165	minecraft:block.note_block.pling
E	minecraft:sound_event	1166	minecraft:block.note_block.snare
E	minecraft:sound_event	1167	minecraft:block.note_block.trumpet
E	minecraft:sound_event	1168	minecraft:block.note_block.trumpet_exposed
E	minecraft:sound_event	1169	minecraft:block.note_block.trumpet_oxidized
E	minecraft:sound_event	1170	minecraft:block.note_block.trumpet_weathered
E	minecraft:sound_event	1171	minecraft:block.note_block.xylophone
E	minecraft:sound_event	1172	minecraft:block.note_block.iron_xylophone
E	minecraft:sound_event	1173	minecraft:block.note_block.cow_bell
E	minecraft:sound_event	1174	minecraft:block.note_block.didgeridoo
E	minecraft:sound_event	1175	minecraft:block.note_block.bit
E	minecraft:sound_event	1176	minecraft:block.note_block.banjo
E	minecraft:sound_event	1177	minecraft:block.note_block.imitate.zombie
E	minecraft:sound_event	1178	minecraft:block.note_block.imitate.skeleton
E	minecraft:sound_event	1179	minecraft:block.note_block.imitate.creeper
E	minecraft:sound_event	1180	minecraft:block.note_block.imitate.ender_dragon
E	minecraft:sound_event	1181	minecraft:block.note_block.imitate.wither_skeleton
E	minecraft:sound_event	1182	minecraft:block.note_block.imitate.piglin
E	minecraft:sound_event	1183	minecraft:entity.ocelot.hurt
E	minecraft:sound_event	1184	minecraft:entity.ocelot.ambient
E	minecraft:sound_event	1185	minecraft:entity.ocelot.death
E	minecraft:sound_event	1186	minecraft:item.ominous_bottle.dispose
